HELP PEOPLE AVOID PANIC LOVE NOT HATE WE CAN BEAT CORONA BUT TOGETHER DO BASICS WASH HAND SIMPLE LIFE HEALTHY FOOD AND SOUND SLEEP TO BUILT IMMUNITY AGAINST VIRUS,Positive
We spoke with someone from a retail store who says that the feeding frenzy at stores hasn t stopped 9 pallets of Toilet Paper gone in minutes WITH limits Wow Get a grip people,Positive
Saw this at the grocery store today and honestly I have never wanted to punch a piece of paper more in my entire life. #COVID19 #coronavirus https://t.co/hukNd3zr1S,Positive
"@EdwardRowe OK so far. Shoppers are like vultures &amp; clearing supermarket shelves. There are no supply issues, just demand issues. Hopefully the shopping situation will settle down soon. As for Covid-19, who knows. Stay safe. ??",Positive
As takes a growing toll on people s pocketbooks there are reports that the gov t will soon be sending money by check or direct deposit to each of us Details are still being worked out but there are a few really important things to know 1 4,Positive
Please and let any elderly jump the queue if your in a supermarket ,Positive
Yesterday I worked for 4 hours and made 7 05 in tips The food service industry is being ravaged by the panic We need to continue to push forward and come together as Americans If you can help someone do help someone,Positive
PLEASE PLEASE consider cancelling your online shopping order if you are not vulnerable or isolating to free up slots I am going to be shopping in person to free up my usual slots for distancing vulnerable and isolating people We have a duty to do this,Positive
hmm.. @CDCgov would it be a good idea to start spraying online shopping packages with Lysol? #coronavirus,Positive
one more person says Covid 19 is aNtI CaPiTaLiSm and i ll lose it please take stock of how people have bought up and hoarded consumer goods shooting up profits for companies that provide meds food and personal essentials,Positive
Man now I know what the Popeyes workers were feeling making all those chicken sandwiches I work at a grocery store,Positive
@HonestToddler Consumer Reports has good coverage. Main page here https://t.co/VngO58LvaU the one about food &amp; packaging here https://t.co/ya0K8l3Fdg,Positive
"And all jokes aside, there are a LOT of jobs/careers that are essential. From healthcare professionals to grocery store employees, practice kindness. We are all LITERALLY dealing with COVID-19 in real time.",Positive
"DO NOT shame people for not going into #UKlockdown or #StaySafeStayHome! Supermarket workers, delivery drivers, NHS staff and some teachers arent been given the choice! 



#keyworkers #coronavirus #CoronavirusOutbreak #COVID19 #covid19UK #COVID?19 https://t.co/VMiXHB4tIM",Positive
A good idea A grocery store in West Belfast is opening their store for an hour in the morning just for elderly shoppers They are asking others to stay away while older shoppers can have the store to themselves,Positive
Cornwall s fishing industry hit by a collapse in demand and plummeting prices We re all urged to eat more local fresh fish to help the Cornish fleet  ,Positive
"Anybody else think @Uber should be offering Healthcare Staff free transportation to and from work if/when they need it? 



Seeing as they usually put prices up whenever they feel like it - it'd be nice to see them give something back for a change ??



#coronavirusuk

#coronavirus",Positive
Local businesses are some of the hardest hit by COVID 19 Help support them by   Ordering takeout delivery   Shopping local online   Purchase gift cards for later use Tag a business in the comments and if they are offering curbside delivery or drive thru service,Positive
India needs well coordinated fiscal monetary response to counter disruption to economy Not a time to worry about fiscal slippage steps must be taken to stem long term decline in economic activity Falling oil prices gives us a little breather,Positive
"Social distancing is an Empath and Introvert DREAM!!! We practice this EVERY DAY to just maintain our sanity! Nothing much have changed on my life! I go to work, may stop pass grocery store, and go home! Boring to you? But, I LOVE IT!!! #Empath #PositiveVibes #Coronavirus",Positive
"Things being completely sold out due to #COVID19 



SKorea: Face masks

Netherlands: weed

Singapore: Condoms



Germany: toilet paper &amp;basically everything the supermarket has to over cuz people think they ""need to save"" while sitting in parks, having bbqs and parties.



#coronavirus",Positive
How Hand Sanitizer Company Touchland Is Tackling Unprecedented Demand From The Coronavirus,Positive
"Supermarket superheroes: Hardworking employees have been hailed as the 'unsung heroes' of the coronavirus pandemic - as brave workers are compared to firefighters braving bushfires

#coronavirus  https://t.co/VHos5bKUi0",Positive
As restaurants and hotels shut their doors to limit the spread of Covid 19 a Cork based fruit and vegetable supplier has been left with almost 60 000 lbs worth of fresh stock are appealing to charities who may need the food to get in touch,Positive
"To those shops / companies who have taken the current crisis as an opportunity to raise prices and milk the population, it WON'T be forgotten.  Once the country heals, you will NEVER see a penny of my money. #coronavirus #lockdownuk",Positive
"Let's appreciate how brilliant supermarket staff are,handling this challenging time while keeping their cool. When this is all over, I hope people treat them with more respect.



#coronavirus #covid19UK #COVID19 #selfisolation #SocialDistancing #shopping #SocialDistancingNow",Positive
At home the whole street has added green paper to their windows If it changes to red it s means they require assistance shopping medication or transport THIS IS AMAZING  ,Positive
Jbeil Supermarket put these signs and dots on the floor to help clients keep the  safe  distance while shopping as well as plexi barriers between them amp cashiers Well done ,Positive
"Thanx for update brah... break... 



Next couple weeks will be a great opp to buy a few 55gl barrels of gas &amp; diesel as Gas prices nose dive! .99gl in London, Kentucky!  Will continue to fall as long as Covid-19 lockdown continues bump up a tad when OPEC cuts production then ...",Positive
"The owner and manager of my local supermarket have tested positive for COVID-19. The manger kept working for the past week or so even though she had symptoms of the virus ?.  



My sister works there too......",Positive
FreshDirect says worker who tested positive for COVID-19 not involved in food prep or delivery #Tech #delivery #demand #food #lack #stay #worker https://t.co/G0BrFAHbZv https://t.co/yhHopz6RsG,Positive
"Personally, I'd like to see less hatred &amp; panic re: #coronavirus &amp; more practical information about how to deal if u or someone u know has #COVID19. What is best way to get meds, food, etc? If you live in close quarters, what's best practice to keep all safe? This info needed.",Positive
"Always check the sanitizers label to make sure it contains at least 60% alcohol.

#ADPHC #Towards_a_healthy_and_safe_society #Covid19 #Coronavirus https://t.co/x1WZAT7n2Z",Positive
"#YSK #TruckersOfAmerica #Covid_19 



truck drivers cant use drive thrus so help them out, theyre keeping our grocery store shelves stocked! https://t.co/YHA0FL0wfm",Positive
Centre issues a notification stating that prices of alcohols used in manufacturing hand sanitizers shall not exceed from those prevailing on March 5 without the concurrence of it,Positive
When the outbreak is over we ought to salute our grocery store employees janitors and Amazon warehouse teams the exact same way we honor America s emergency responders,Positive
These grocery store chains have special hours for older Americans ?@CNN? #coronavirus #COVID19  https://t.co/gDpto0HJmC,Positive
so i went to the supermarket today and finally got all my much needed sweets. gladly i didnt need toilet paper. #renewannewithane #coronavirus https://t.co/kt8LTfpIKN,Positive
Hearing so many stories of NHS heroes Teachers have been equally amazing Having briefly walked into a supermarket today and walked out again there are some absolute superstar supermarket workers out there too,Positive
Thank you that you are there for your fellow citizens and that you are quite literally keeping your stores running Addressing the nation about the outbreak Chancellor Angela Merkel praised supermarket employees and urged people to refrain from panic buying,Positive
HELP NEEDED Local food banks are preparing for an increased demand due to the economic impact of the pandemic They need donations and volunteers to keep up,Positive
"I've just been told by a staff member in .@Tesco that they are hiking their prices tonight - to discourage bulk buying!



I think limiting purchases to 1 item per customer would be a better solution.



Well off people will still bulk buy!



Typical capitalist response!



#Coronavirus",Positive
Absolutely disgusted with @Unite_Student for their lack of support and compassion shown towards students during the COVID-19 outbreak. Stop pretending like you care for your residents when you force them into paying already extortionate prices for rooms they wont even be (1/4),Positive
"If youre at the supermarket this is a great buy for kids staying at home re #coronavirus -  I have two children so 2 x value.?

Factor in each day extra fun things amongst doing more structured activities. Yoga ????, outside play in backyard also essential. https://t.co/ij0nnAEkWx",Positive
"Why am I getting the feeling that our new ""social distancing"" rituals are to the controlling of Covid-19 as consumer recycling is to ""saving the earth"". An illusion of control. And we are sacrificing the economic well being of millions for it.",Positive
More supermarket measures M amp S introducing dedicated hours for NHS workers amp vulnerable customers Aldi to install clear screens at checkout to prevent infection and shorten opening hours for restocking,Positive
"I was six years old when 9/11 happened. I dont remember much of it. Was 9/11 like this? All store closing, everyone staying home, grocery stores empty? #COVID19 #coronavirus",Positive
"Some retailers are ripping people off with inflated prices on hand sanitiser, this retailer in St Osyth, Clacton is giving free squirts. 



Well done NISA St Osyth

#COVID19 #Nisa #coronavirus https://t.co/skGQF7bgAO",Positive
I can t get tested unless I am so sick I need to go to a hospital which from what I understand means I likely already have lung damage I get it First responders medical staff grocery store works should must have priority BUT POLITICIANS RICH FOLKS,Positive
Went to the grocery store today I chatted with so many folks and almost everyone was afraid but very friendly and even kinda casual as if we were all family When the thing blows over I m really going to miss this feeling of cooperation amp empathy outside  ,Positive
Retailers grocery stores offering shopping hours for and to help avoid larger crowds,Positive
Covid 19 is making it hard for me to afford food right now With all the panic buying I can t eat as cheap as I usually do and am having to buy more expensive food Please DM me if you re interested Discounts are available on orders with multiple art pieces,Positive
When and Cummings etc came out in support of eugenics did they anticipate that survival of the fittest would be defined as who could grab the most packets of toilet rolls as possible in a game of supermarket sweep,Positive
"After a full day at work serving the NHS as I do every day, I go to shop for food and am greeted with this. Emotional doesnt even cut it. #nhs #coronavirus #sainsburys #food #COVID19 #nhsworkers https://t.co/ZrOviw5czR",Positive
Country singer Brad Paisley and wife Kimberly Williams own a free grocery store in Nashville To help with the crisis they started a volunteer delivery service to bring a week s worth of groceries to senior citizens  ,Positive
"Oil prices could fall below ZERO !



Are you ready for Ezekiel 38 ?

#Magog #Gog #Russia #Turkey #Syria #coronavirus #Jesus #HolySpirit #Israel https://t.co/e4rSb1Dyu7",Positive
"Today at trader joes in Washington state , still tons of food, do not panic buy there is plenty of food!!! #coronavirus #CoronaVirusUpdate #seattlecoronavirus #COVID #CoronaAlert https://t.co/jmz2Q139cc",Positive
"Rajendras at namaka was jam packed from midway. Just closed minutes ago to restock and open again at 5pm till 8pm tonight as informed by one of their staff. Supermarket owner must be happy with this panic shopping.

#COVID2019 #panicshopping https://t.co/hWiYzfUxot",Positive
@Sinon29 Gotta work at a grocery store for like over 30 hours this week. Gonna have COVID-19 by this time next week ??,Positive
Another thing is to be aware of others Vulnerable people in our community are finding the supermarket shortages overwhelming You can maintain social distancing while helping others find what they need   Please share your suggestions 3,Positive
My state borders are closed and my supermarket is rationing out food. The rapture is here ?#coronavirus #CloseTheSchoolsNow,Positive
"@tranquileyes30 Grocery shopping, walking dog (avoiding interactions w other people walking dogs) and my last contact for awhile with a good friend for his birthday. Haven't seen my daughter lately who is doing her college classes online. Locking it down ",Positive
Here is a translation of Angela Merkel s TV address on the and lockdown Unlike our UK government she went out of her way to thank supermarket staff Because we re all in this together and each of us is as important as the next,Positive
Grocery store shoppers are getting used to another new reality This is the line to get into the Marina in San Francisco The security guard just told the woman at the front of the line  Only 50 people allowed in the store at a time  ,Positive
"I've come home from the supermarket feeling deflated by everything #coronavirus #examscancelled #uncertainty but hey ho I'm having a #gin There's always someone worse off than myself.



And, as a lovely man I used to work with used to say #staystrong #onwardsandupwards ? https://t.co/ZxfNOOvrWB",Positive
Such an important read from @skeatings on @BuzzFeed: When The People You Love Cant Accept That They Need To Stay Home https://t.co/Mox8y9dbBt #selfisolation #coronavirus #family #SocialDistance &gt; Im trying to keep my mother away from the grocery store every day. #StayAtHome,Positive
@daisychaindream Good luck...if UK citizens are as dumb and selfish as the US citizens youve got your work cut out for you.  Im glad theres not an actual shortage of food/healthcare items. Can you imagine?? ??? #corona,Positive
"@D_Melissa2 Risky time to announce a supermarket is well stocked, buses full of hoarders likely headed your way now! #auspol #coronavirus",Positive
"Seriously though, those grocery store clerks ARE the heroes right now! Thank you to #Publix #WinnDixie #Aldis and even #BigLots for trying their best to stay stocked for us! #youdamvp #coronavirus #COVID19 #ToiletPaperApocalypse",Positive
THIS picture of an elderly man in an Epsom supermarket this week via Professionally and personally I find it harrowing You find yourself creating a narrative lt thread gt 1 10,Positive
@csmiff86 Underrated tweet. Great idea. Retweeting. ??? #supermarket #Supermarkets #Tesco #Sainsbury #Lidl #Asda #Morrisons #panicbuying #panicbuyers #foodshortages #emptyshelves #fooddelivery #food #virus #Covid_19 #coronavirusuk #coronavirus,Positive
"Brad Paisley's free grocery store in Nashville is delivering to the elderly amid COVID-19 pandemic



https://t.co/aHUv6Lt8l1",Positive
"Be safe and patient. Just a brief message about retail workers and grocery store workers. Please be kind? #RetailWorkers #grocerystoreworkers

#coronavirus https://t.co/JLaoetR8ZF",Positive
#COSATU pledges solidarity with all working class communities across the globe affected by #COVID19 pandemic #WorkersOfTheWorldUnite against #Coronavirus @SkyNews @GuyRyder @CosatuGS @CyrilRamaphosa @UN @DIRCO_ZA @SACP1921 @MYANC @XHNews @SADC_News https://t.co/LcgDT5VJKB,Positive
"The spread of #Coronavirus is likely to boost #DigitalMedia consumption across the board as people spend more time at home and communicate in person less   



Must Read: Short-term boost for #DigitalMarketers amidst #Pandemic &lt; https://t.co/HAdSaka0BU &gt;



#coronavirusindia #Covid19 https://t.co/V2LdGGRXtJ",Positive
Shoppers ages 60 only being allowed into grocery store from 8 9am The security guard is checking their IDs to verify their age,Positive
Scammers are taking advantage of fears surrounding the #Coronavirus. Join @aarpfraudwatch and federal experts for a live conversation today at 12p CT / 11a MT to learn the latest and get your questions answered! Call (855) 274-9507 to join! https://t.co/W0tHYmi7Xa https://t.co/8UsUwy4nEk,Positive
As of this morning U S consumer confidence is at 98 72 falling 2 3 from the day before This is the first time the index has dropped below 100 since we began tracking in 2018 Since January 1 2020 it has fallen 14 52,Positive
My father is 60 and wants to go to the grocery store for stuff that's on sale. Im trying to talk him off the edge but he seems pretty determined.  I don't wanna go on the bus but I want him on the bus even less. Im stressed ? #COVID19 #coronavirus #covidtoronto,Positive
Our friends @SportsExchange have closed their doors to walk in traffic due to Covid-19. However they are available still for online shopping!! They also have a deal on gift cards right now!! #ShopLocal https://t.co/nD8qFX0wbQ,Positive
"The State Duma passed a law at third and last reading that allows the government to limit the prices of non-vital medicine and medical devices. As a result, the state has more influence on price regulation. #COVID2019 #covid19russia AHK-Liveticker https://t.co/bDtyMiIATy https://t.co/U4BSV6pBtE",Positive
"Doctors and health workers across the world are giving up time with their loved ones to help keep ours safe and well. They have a simple request for all their hard work in combating #coronavirus ...

#socialdistancing #stayathome #stayhomeforus #COVID2019AU #medtwitter https://t.co/z9EUsiYnvs",Positive
"Stuck for meal ideas or just in need of food with the current supermarket shortages? Wiltshire Farm Foods have over 300 meals and desserts available, with free home delivery. 

Shop: https://t.co/dJ031ZdY37 



#homedeliveries #selfisolation #covid19uk #coronavirus  #helpeachother https://t.co/RzYo44Jgpm",Positive
"#WATCH Union Minister of State for Health and Family Welfare Ashwini Kumar Choubey: People should spend at least 15 minutes in the sun. The sunlight provides Vitamin D, improves immunity and also kills such (#Coronavirus) viruses. https://t.co/F80PX6VOmy",Positive
@MattGlantz I heard a local politician make a real stupid statement in the grocery store. He said #COVID19 will solve the #USA #Medicare fund shortfall by killing off old people. He actually saw #coronavirus as beneficial as it will save #Social Security ,Positive
"Stay vigilant, Stay safe, Stay informed #FollowASCI



Read at: https://t.co/ZYoCje8E18

@afaqs 

#advertising #branding #marketing #Facemask #sanitizers #disinfectants #foods #ayurveda #Coronavirus #COVID19 https://t.co/vBO0a9JALX",Positive
suggests have necessary medications amp medical supplies to treat a cold and flu fever and other symptoms  Have enough household items and groceries on hand to stay home for a period of time,Positive
"NEW: All @ATT consumer home internet wireline customers, as well as Fixed Wireless Internet customers, can use unlimited internet data. https://t.co/3iURWWcLri #COVID19 https://t.co/HiJhpbyY1V",Positive
"As the world faces COVID-19, #UAS may be a saving grace to thousands. China found that #drones were valuable not only for delivering consumer products while social distancing, but for disinfecting neighborhoods and carrying samples to testing labs. https://t.co/F9CrQWjPvw",Positive
"Please see this proposal:

If the whole country is on pause, so should everyone else be too.

C19 financial plan:

1. Pause the stock market.

2. Pause mortgage and rent payments, consumer and commercial.

3. Send checks if still needed.



@realDonaldTrump 

#coronavirus",Positive
". Big news @everly_well is weeks away from having the first direct to consumer, at cost COVID-19 test available in America. 



https://t.co/cktNKa4u2T",Positive
We are being told to eat well to stay healthy but who can afford fresh vegetables at these prices This is double what they were in the same supermarket on Sunday Price gouging,Positive
Keep Calm Drink Local Wineries in Niagara are hurting during the epidemic The vast majority of wineries have been reduced to online sales only Here s a list of how to buy Niagara wine and keep the industry viable Happy shopping  ,Positive
"Our Lord has made other foods available to us, other than just meat. I know meat prices have rocketed because of the #Coronavirus, but guess what, you can eat vegetables. I know, amazing right?



Give the cows and sheep a break. Let them enjoy life a bit.",Positive
"The German Chancellor nailed it with this line: ""Those who sit at supermarket cash registers or restock shelves are doing one of the hardest jobs there is right now.

Be kind and show courtesy and respect #COVID19ON #COVID19 #COVIDCanada #COVID2019",Positive
PM @narendramodi appeal to the nation. Please don't do #PanicBuying ... Let's stay strong to fight #COVID2019 #CoronavirusOutbreakindia ... Image from one of the Grocery store in Faridabad @chetan_bhagat @SwetaSinghAT @aajtak @anjanaomkashyap https://t.co/flrdMVE7ud,Positive
#India #JanataCurfew #CoronaVirus Good idea. #Sunday #March22nd2020 @narendramodi Using Online / Phone counselling for less severe medical issues can be taken care. Saturday will be shopping day.,Positive
Scammers may use fake emails or texts to get you to share valuable personal info   like acct numbers SSNs or your login IDs and passwords Here s a real world example of phishers pretending to be Learn more 5 8,Positive
"With #coronavirus affecting industries across the U.S. and the world, Acosta announced a new research initiative to track evolving consumer shopping habits and provide guidance to help retailers and brands keep shelves stocked. Download the publication: https://t.co/qcEvkRGoaC https://t.co/llRPiaocXd",Positive
"Thanks to great teamwork from colleagues at @WhichUK you can get all of our fantastic, extremely useful  consumer #coronavirus advice in one handy place. Bookmark it, it will be updated frequently https://t.co/0yqTs8luZH",Positive
I hope this helps some of you If you just start like you normally would we wouldn t be having shortages in our stores Be kind and stop hoarding   We will have food We will have TP We will get through this  ,Positive
"- NHS + Supermarket workers are the most valuable members of society

- Everyone needs access to Broadband

- Government think human life is a small price to pay 

- Celebrities believe their music can heal the world 

- We need a theatre streaming se",Positive
Consumer Energy Drops On All Four Dimensions Amid COVID-19 #wsismm #AI https://t.co/8vL3SH0dor,Positive
Regional Australian supermarket hires security to prevent out of town shoppers from clearing out shelves,Positive
Bank of #America Announces Additional Support for Consumer and #Small Business #Clients Experiencing Hardship From the Impact of the #Coronavirus - https://t.co/AXXUs22gqM #Agenparl #Approximately #Covid19 #Covidagenparl #Financial #Iorestoacasa,Positive
Ministry of #Consumer #Affairs celebrated the World #Consumer Day - https://t.co/RzhqLGkIvr #Agenparl #Coronavirus #Covid19 #Covidagenparl #Iorestoacasa #Products #Sustainable #Webinar,Positive
"From 7pm, we've  @IFAmedia Kerry Chair @Pat_Valentia and Vice-Chair @NeilusC on #coronavirus and the #farming sector. Also have prices and a breakdown of the BEEP scheme. And meet this North Kerry girl who is putting her time off school to good use.... https://t.co/vJImxOe6EV",Positive
Important information about supermarket opening times to help elderly and vulnerable customers,Positive
"Superheroes of today are healthcare professionals, supermarket employees, pharmacy workers, delivery men and all those who are making it possible for the rest of the world to survive while risking themselves and their families. Bless you!

#coronavirus",Positive
Our lab has been shut down yesterday We can t resume till the nCOVID 19 situation is under control Stay safe have good food don t panic don t spread rumors Keep trust on science and we will definitely get through this,Positive
TTSA wishes everyone impacted by COVID 19 health comfort healing amp hope for the future For the safety of our employees amp community our headquarters amp retail store in Encinitas CA are closed in favor of a virtual work amp shopping environment,Positive
South Korea's #coronavirus outbreak is a lesson in early action and swift containment. https://t.co/yObzxrSU50,Positive
"FYI: Covid-19 Update

If you are a grocery store or business owner, manager, or employee of any local Macon-Bibb markets that need supplies like food, toilet paper, gloves, etc please contact Cheney Brothers at 478-250-3699. Office: 352-291-7800

https://t.co/oJA7LskqYB",Positive
"Relief is on the way. 



In awe of the sweeping measures proposed by the House Financial Services Committee including: 



- $2K/month/adult 

- suspension of all consumer CC payments 

- freeze on credit reporting

- grants for small businesses 



https://t.co/Kt9fhnNvZp #coronavirus",Positive
"The State of California has launched a new comprehensive, consumer-friendly website and public service announcements to boost #COVID-19 awareness. https://t.co/KfOoXHwzJB https://t.co/DkAnJImjTa",Positive
Try your best to support local businesses during this trying time by buying gift cards and shopping online when possible. https://t.co/xwCRVk8Oi0 https://t.co/VXkppodhKP,Positive
The outbreak sweeping the globe is going to be a habit changer It is clear that will see a big boost which will have a major impact on the manufacturers of warehouse automation equipment Read Ash Sharma s thoughts  ,Positive
Next is preparing for a significant downturn while online supermarket Ocado has seen growth double,Positive
"? Chris Hayes on @MSMBC had an interview with one of the TOP Nurses in the Medical field this evening. She said that today, the Trump Administration lowered the standards for the nursing staff across the country, Told them not to bother wearing  masks or to wear a bandana.",Positive
"@LondonJamRecs Yes it's mad, but photos like this will fuel more panic buying. Lots of lovely shop workers are working hard to get more food on our shelves, putting themselves at risk #coronavirus #GoodNews",Positive
On the bright side of all this covid 19 shii oil prices have dropped and gas is suppose to reach as low as 1$ a gallon in some states??,Positive
Manufacturers are tacking on COVID-19 Pandemic Pricing on their equipment orders. I'm surprised that unit prices for Medtronic ventilators only rose 5% over the last six months: https://t.co/PvnrN8ukph #coronavirus #Covid_19,Positive
The only good to come out of this pandemic is the low fuel prices &amp; memes ????? #covid19UK #coronavirus,Positive
There are over 50 000 lorry drivers in the UK many of them over 50 They keep supplies on supermarket shelves Find out how one truck stop in Wiltshire is trying to help keep them healthy during the outbreak on at 18 30,Positive
@Swimhat @Cannabistradin1 @SixtUSA This is crazy... @senatemajldr is stepping up to support and bail out the industries in need and @SixtUSA is holding consumer hostage when we want to protect our loved ones!  #coronavirus,Positive
"As Intel chairman, @SenatorBurr got private briefings about Coronavirus weeks ago.



Burr knew how bad it would be. He told the truth to his wealthy donors, while assuring the public that we were fine.



THEN he sold off $1.6 million in stock before the fall.



He needs to resign. https://t.co/IAITMbJ3R5",Positive
@OforiAkuffo The supermarket staff did better than the Bank security guard who beat up a customer with a baby on her back for damanding her own money. If you put everything in context with the fear and uncertainty around COVID-19 I would say they did OK. ,Positive
"The Albanian Competition Authority has launched investigations into the increase of prices for masks, medical alcohol and disinfectants in local pharmacies. #albania #tirana #coronavirus https://t.co/1y9h6PuXXV",Positive
@BorisJohnson @downingstreet I know you are incredibly busy but please come down hard on the greedy stockpilers selling online &amp; corner shops who are selling hand sanitizer &amp; toilet paper for ridiculous prices. ? #coronavirus #stockpiling #profite,Positive
As we continue to face I want to take a moment and say thank you to all the health care professionals first responders grocery store employees and the many helpers across who continue to selflessly work to keep us safe and fight the spread of,Positive
Yesterday released fiscal stimulus proposals putting during the epidemic It includes   At least 2K month for all adults amp 1K child  Suspension of  consumer credit reporting More details Check below  ,Positive
We want to hear how the coronavirus is affecting grocers in the areas of supply chain fulfillment store operations workforce management and revenue Take this short 4 question survey,Positive
"I am about to go to the grocery store. I just looked at myself in the mirror and I look like Im going to stick the place up! Mask, gloves, plastic booties on shoes. LHM!

#coronavirus",Positive
The real issue revealed by as govmnts try to boost demand for services amp commodities is commodification itself In   losing your job means relying on benefits subsidized housing food banks In   it means losing your right to healthcare to shelter to dignity,Positive
Industry leaders reaffirm the countrys #supplychain is prepared to meet demand. https://t.co/Sn0QVq0G8c Winsight Grocery Business #coronavirus https://t.co/pWzlBYKdIS,Positive
"We still have #delitakeout,

as well as more #grocery items which just arrived,

along with more #toiletpaper. And here is information from Consumer Reports about #groceryshopping and #coronavirus. https://t.co/RcZ2qZGlSQ",Positive
Keeping your hardware sanitized is critical to consumer health always Especially now Here s a quick guide with some best practices for cleaning your POS system,Positive
I assure the country that several steps are being taken to ensure there is no shortage of basic things like milk medicines food items The supply won t stop no need for panic buying PM Modi,Positive
Executive order is NOT a shelter in place order TX says People can go to banks parks grocery store Domestic travel unrestricted Govt entities will continue providing essential services,Positive
With all due respect Here in Italy People maintaining distance People not panic buying Toilet paper food inc fresh fruit meat pasta rice etc all in good supply Despite the end of today we will have more deaths than any other country including China due to COVID 19,Positive
It s vital communities and families stay connected in touch and online thanks action for this great resource,Positive
@orlandomayor Any business that is non-essential (ex: not related to healthcare or a grocery store) needs to close. Please see that we need to act now to slow down and contain Covid-19. You are putting so many people at risk by allowing people to cont,Positive
Alert for consumers regarding price gouging and how to report it For more information please visit Source California Department of Justice,Positive
says system is alive and well calls workers heroes  If you see empty shelves that s a demand issue not a supply issue   gt gt gt gt,Positive
"Vegetable and grocery shops are charging double and triple prices for daily use and food/ vegetable items as demand of items has surged in Gurgaon. #Coronavirus impact.

@gurgaonpolice please act, these are essential items. 

@cmohry",Positive
"@AfzaalIshtiyaq 1.bhukari is not contagious...

2. people could know if he is hungry or not unlike covid 19

3.hungar dont create panic to others..

4.hunger dont push other people to stock excess food item.

5. hunger dont give the threat of collapsi",Positive
The quiet streets of Limas #StateOfEmergency. The amount of social spacing in the supermarket line was particularly interesting. Some people standing 5m back from next in line. Lots of care being taken.#Covid_19 https://t.co/Mo5uLYuJKL,Positive
"@LaurelBlu In NYC. Bad news: Lots of COVID-19. Grocery store delivery schedules are full weeks out, no hand sanitizer, disinfecting wipes, etc. Good news: Lots of toilet paper. Lots of well stocked stores w/early hours for seniors. Lots of restaurants/del",Positive
Calling all pub landlords Listen to today s show by how a closed down restaurant has turned things around to create a  supermarket  selling its suppliers wares along with a delivery service Amazing 19,Positive
"Dear Supermarket workers,



So sorry to hear that your customers are behaving like c*nts



#CoronaVirus #Covid19",Positive
"#Gold to remain attractive investment asset despite impact of Covid-19



The World Gold Council (WGC) said today that ""deceleration"" in economic growth globally will undoubtedly impact on consumer demand for gold.



Buy on the dips!



https://t.co/qTpPr1hA99",Positive
To all members of the public We have a great supply chain and with the increasing demand for food in light of the ongoing issues of Covid 19 we have opened our services to the public and we are now offering a CLICK amp COLLECT service from our site at Embleton Cockermouth,Positive
"Surprising Rod Sims doesnt understand basic economics. Profitability driven by margin AND turnover. With Covid19 causing people 2 work from home, turnover will decrease so it is both rational and justifiable for businesses to seek to maintain profitability by increasing margin. https://t.co/xwghONSrOw",Positive
Online purchases in the US for toilet paper have spiked by 186 cold amp flu products 198 and hand sanitizers gloves masks by 817 according to data,Positive
People driving from local supermarket to local supermarket to stock up and then announcing on social media when they find one well stocked is not helping the elderly/vulnerable people that can only get to their local shops. Please don't. #covid19UK #coronavirus,Positive
"If I cant go to the grocery store, I just make the groceries come to me. ?+?=?. It seems to be a better investment than the stock market at this point. ?.  #survivalmode #Isolation #CountryBoy #coronavirus #Quarantine https://t.co/wCoMN1YN4m",Positive
.@Comscores Epidemic Safety Filter Lets Brands Opt Out Of Virus News: Gantz https://t.co/ZYbXPDT4ae reported by @RobertAndrews,Positive
Delivery drivers are taking important measures to protect themselves and you from If you re self isolating make sure you inform the supermarket beforehand,Positive
"This is NOT food I hamster bough becouse of panic  , its loafs  rice and noodles I bought last years and got hidden and I fould in my house now. Can make good use now without the shopping stress #covid_19 #shopping https://t.co/SB1m1X9gXV",Positive
"Thank you:



Healthcare professionals who are tirelessly working around the clock.



Grocery store workers who are keeping shelves stocked with food and essentials.



And all the other courageous heroes who put themselves in the front lines to combat the challenges of #Covid_19. https://t.co/rvmhYnW51H",Positive
"If your president decides to lob rolls of paper towels into a crowd full of customers outside a grocery store rt now, hed be treated like a real hero ?? ?  Timing is everything #COVID2019",Positive
"Hands down winner best country's effort so far Coronavirus covid-19 story of Day. Thank you Luxembourg for being an inspiration &amp; light in darkness. Luxembourg started a state run grocery store to help feed sick, elderly &amp;vulnerable during pandemic time. 



https://t.co/Azb1xVYiQY",Positive
"Sharing love and hope to all the key workers working 24/7 ensuring the safety of rest of the world by saying ""WE ARE THERE"". key workers I mean is from doctors, nurses, police, teachers, professors, supermarket staffs &amp; all those who work. #merehumanity #covid19UK #coronavirus",Positive
The scene in Madrid Spain before entering a grocery store Man in blue hands some hand sanitizer to every individual People have to keep the distance Only a few at a time can go inside this has got to be so tedious but necessary  ,Positive
KAM has launched an online directory for locally manufactured goods to help Kenyans shop online This is aimed at enhancing supplies amp ensuring trade transactions continue uninterrupted in the wake of scourge kenya Kenya,Positive
"@genmon @alexvtunzelmann I know of 3 people who are in public facing roles who are isolating and are sure their symptoms are consistent with covid-19.

But none are tested, all were still at work when the cough began, finished that day, went to supermark",Positive
Surviving Debt from National Consumer Law Centeris available to all for free during the COVID-19 emergency. https://t.co/IB2fLhww2B,Positive
